,game_id,game_date,home_team_id,away_team_ids,tv
534,0022200535,12/30/2022,1610612743,1610612748,
535,0022200536,12/30/2022,1610612744,1610612757,NBA TV
536,0022200537,12/30/2022,1610612758,1610612762,
537,0022200538,12/31/2022,1610612754,1610612746,
538,0022200539,12/31/2022,1610612766,1610612751,
539,0022200540,12/31/2022,1610612741,1610612739,
540,0022200541,12/31/2022,1610612745,1610612752,
541,0022200542,12/31/2022,1610612759,1610612742,
542,0022200543,12/31/2022,1610612763,1610612740,
543,0022200544,12/31/2022,1610612750,1610612765,
544,0022200545,12/31/2022,1610612760,1610612755,
545,0022200546,12/31/2022,1610612762,1610612748,
546,0022200547,01/01/2023,1610612763,1610612758,
547,0022200548,01/01/2023,1610612749,1610612764,
548,0022200549,01/01/2023,1610612743,1610612738,
549,0022200550,01/02/2023,1610612752,1610612756,
550,0022200551,01/02/2023,1610612766,1610612747,
551,0022200552,01/02/2023,1610612739,1610612741,
552,0022200553,01/02/2023,1610612754,1610612761,
553,0022200554,01/02/2023,1610612755,1610612740,
554,0022200555,01/02/2023,1610612751,1610612759,
555,0022200556,01/02/2023,1610612745,1610612742,
556,0022200557,01/02/2023,1610612750,1610612743,
557,0022200558,01/02/2023,1610612744,1610612737,NBA TV
558,0022200559,01/02/2023,1610612757,1610612765,
559,0022200560,01/02/2023,1610612746,1610612748,
560,0022200561,01/03/2023,1610612749,1610612764,NBA TV
561,0022200562,01/03/2023,1610612760,1610612738,
562,0022200563,01/03/2023,1610612762,1610612758,
563,0022200564,01/04/2023,1610612766,1610612763,
564,0022200565,01/04/2023,1610612739,1610612756,
565,0022200566,01/04/2023,1610612753,1610612760,
566,0022200567,01/04/2023,1610612755,1610612754,
567,0022200568,01/04/2023,1610612752,1610612759,
568,0022200569,01/04/2023,1610612761,1610612749,ESPN
569,0022200570,01/04/2023,1610612741,1610612751,
570,0022200571,01/04/2023,1610612750,1610612757,
571,0022200572,01/04/2023,1610612740,1610612745,
572,0022200573,01/04/2023,1610612744,1610612765,
573,0022200574,01/04/2023,1610612747,1610612748,ESPN
574,0022200575,01/04/2023,1610612758,1610612737,
575,0022200576,01/05/2023,1610612753,1610612763,
576,0022200577,01/05/2023,1610612742,1610612738,TNT
577,0022200578,01/05/2023,1610612745,1610612762,
578,0022200579,01/05/2023,1610612743,1610612746,TNT
579,0022200580,01/06/2023,1610612754,1610612757,
580,0022200581,01/06/2023,1610612755,1610612741,
581,0022200582,01/06/2023,1610612761,1610612752,
582,0022200583,01/06/2023,1610612749,1610612766,
583,0022200584,01/06/2023,1610612760,1610612764,
584,0022200585,01/06/2023,1610612759,1610612765,
585,0022200586,01/06/2023,1610612740,1610612751,ESPN
586,0022200587,01/06/2023,1610612750,1610612746,
587,0022200588,01/06/2023,1610612743,1610612739,
588,0022200589,01/06/2023,1610612756,1610612748,ESPN
589,0022200590,01/06/2023,1610612747,1610612737,
590,0022200591,01/07/2023,1610612759,1610612738,
591,0022200592,01/07/2023,1610612741,1610612762,
592,0022200593,01/07/2023,1610612742,1610612740,
593,0022200594,01/07/2023,1610612744,1610612753,
594,0022200595,01/07/2023,1610612758,1610612747,
595,0022200596,01/08/2023,1610612765,1610612755,
596,0022200597,01/08/2023,1610612761,1610612757,
597,0022200598,01/08/2023,1610612754,1610612766,
598,0022200599,01/08/2023,1610612748,1610612751,
599,0022200600,01/08/2023,1610612763,1610612762,
600,0022200601,01/08/2023,1610612745,1610612750,
601,0022200602,01/08/2023,1610612760,1610612742,
602,0022200603,01/08/2023,1610612756,1610612739,
603,0022200604,01/08/2023,1610612746,1610612737,
604,0022200605,01/09/2023,1610612764,1610612740,
605,0022200606,01/09/2023,1610612738,1610612741,NBA TV
606,0022200607,01/09/2023,1610612752,1610612749,
607,0022200608,01/09/2023,1610612763,1610612759,
608,0022200609,01/09/2023,1610612743,1610612747,
609,0022200610,01/09/2023,1610612758,1610612753,
610,0022200611,01/10/2023,1610612748,1610612760,TNT
611,0022200612,01/10/2023,1610612755,1610612765,
612,0022200613,01/10/2023,1610612761,1610612766,
613,0022200614,01/10/2023,1610612762,1610612739,
614,0022200615,01/10/2023,1610612744,1610612756,TNT
615,0022200616,01/10/2023,1610612757,1610612753,
616,0022200617,01/10/2023,1610612746,1610612742,
617,0022200618,01/11/2023,1610612765,1610612750,
618,0022200619,01/11/2023,1610612764,1610612741,
619,0022200620,01/11/2023,1610612737,1610612749,ESPN
620,0022200621,01/11/2023,1610612738,1610612740,
621,0022200622,01/11/2023,1610612752,1610612754,
622,0022200623,01/11/2023,1610612763,1610612759,
623,0022200624,01/11/2023,1610612743,1610612756,ESPN
624,0022200625,01/11/2023,1610612758,1610612745,
625,0022200626,01/12/2023,1610612755,1610612760,
626,0022200627,01/12/2023,1610612751,1610612738,TNT
627,0022200628,01/12/2023,1610612748,1610612749,
628,0022200629,01/12/2023,1610612761,1610612766,
629,0022200630,01/12/2023,1610612747,1610612742,TNT
630,0022200631,01/12/2023,1610612757,1610612739,
631,0022200632,01/13/2023,1610612765,1610612740,
632,0022200633,01/13/2023,1610612754,1610612737,
633,0022200634,01/13/2023,1610612764,1610612752,
634,0022200635,01/13/2023,1610612759,1610612744,ESPN
635,0022200636,01/13/2023,1610612741,1610612760,
636,0022200637,01/13/2023,1610612750,1610612756,
637,0022200638,01/13/2023,1610612762,1610612753,
638,0022200639,01/13/2023,1610612746,1610612743,ESPN
639,0022200640,01/13/2023,1610612758,1610612745,
640,0022200641,01/14/2023,1610612748,1610612749,ABC
641,0022200642,01/14/2023,1610612766,1610612738,
642,0022200643,01/14/2023,1610612754,1610612763,
643,0022200644,01/14/2023,1610612761,1610612737,
644,0022200645,01/14/2023,1610612750,1610612739,
645,0022200646,01/14/2023,1610612762,1610612755,
646,0022200647,01/14/2023,1610612757,1610612742,
647,0022200648,01/15/2023,1610612765,1610612752,
648,0022200649,01/15/2023,1610612746,1610612745,
649,0022200650,01/15/2023,1610612741,1610612744,
650,0022200651,01/15/2023,1610612751,1610612760,
651,0022200652,01/15/2023,1610612759,1610612758,
652,0022200653,01/15/2023,1610612743,1610612753,
653,0022200654,01/15/2023,1610612757,1610612742,
654,0022200655,01/15/2023,1610612747,1610612755,NBA TV
655,0022200656,01/16/2023,1610612766,1610612738,NBA TV
656,0022200657,01/16/2023,1610612749,1610612754,
657,0022200658,01/16/2023,1610612739,1610612740,
658,0022200659,01/16/2023,1610612752,1610612761,
659,0022200660,01/16/2023,1610612764,1610612744,
660,0022200661,01/16/2023,1610612737,1610612748,TNT
661,0022200662,01/16/2023,1610612750,1610612762,
662,0022200663,01/16/2023,1610612763,1610612756,TNT
663,0022200664,01/16/2023,1610612747,1610612745,NBA TV
664,0022200665,01/17/2023,1610612749,1610612761,TNT
665,0022200666,01/17/2023,1610612759,1610612751,
666,0022200667,01/17/2023,1610612743,1610612757,
667,0022200668,01/17/2023,1610612746,1610612755,TNT
668,0022200669,01/18/2023,1610612752,1610612764,
669,0022200670,01/18/2023,1610612742,1610612737,ESPN
670,0022200671,01/18/2023,1610612745,1610612766,
671,0022200672,01/18/2023,1610612763,1610612739,
672,0022200673,01/18/2023,1610612740,1610612748,
673,0022200674,01/18/2023,1610612760,1610612754,
674,0022200675,01/18/2023,1610612762,1610612746,
675,0022200676,01/18/2023,1610612743,1610612750,ESPN
676,0022200677,01/18/2023,1610612747,1610612758,
677,0022200678,01/19/2023,1610612765,1610612741,NBA TV
678,0022200679,01/19/2023,1610612738,1610612744,TNT
679,0022200680,01/19/2023,1610612750,1610612761,
680,0022200681,01/19/2023,1610612756,1610612751,TNT
681,0022200682,01/19/2023,1610612757,1610612755,
682,0022200683,01/20/2023,1610612753,1610612740,
683,0022200684,01/20/2023,1610612737,1610612752,
684,0022200685,01/20/2023,1610612739,1610612744,
685,0022200686,01/20/2023,1610612742,1610612748,ESPN
686,0022200687,01/20/2023,1610612759,1610612746,
687,0022200688,01/20/2023,1610612743,1610612754,
688,0022200689,01/20/2023,1610612762,1610612751,
689,0022200690,01/20/2023,1610612747,1610612763,ESPN
690,0022200691,01/20/2023,1610612758,1610612760,
691,0022200692,01/21/2023,1610612761,1610612738,
692,0022200693,01/21/2023,1610612764,1610612753,
693,0022200694,01/21/2023,1610612737,1610612766,
694,0022200695,01/21/2023,1610612739,1610612749,
695,0022200696,01/21/2023,1610612750,1610612745,
696,0022200697,01/21/2023,1610612756,1610612754,
697,0022200698,01/21/2023,1610612758,1610612755,
698,0022200699,01/22/2023,1610612748,1610612740,
699,0022200700,01/22/2023,1610612761,1610612752,
700,0022200701,01/22/2023,1610612742,1610612746,
701,0022200702,01/22/2023,1610612743,1610612760,
702,0022200703,01/22/2023,1610612756,1610612763,
703,0022200704,01/22/2023,1610612744,1610612751,NBA TV
704,0022200705,01/22/2023,1610612757,1610612747,
705,0022200706,01/23/2023,1610612765,1610612749,
706,0022200707,01/23/2023,1610612753,1610612738,
707,0022200708,01/23/2023,1610612741,1610612737,NBA TV
708,0022200709,01/23/2023,1610612745,1610612750,
709,0022200710,01/23/2023,1610612762,1610612766,
710,0022200711,01/23/2023,1610612757,1610612759,
711,0022200712,01/23/2023,1610612758,1610612763,NBA TV
712,0022200713,01/24/2023,1610612754,1610612741,
713,0022200714,01/24/2023,1610612748,1610612738,TNT
714,0022200715,01/24/2023,1610612752,1610612739,
715,0022200716,01/24/2023,1610612740,1610612743,
716,0022200717,01/24/2023,1610612742,1610612764,
717,0022200718,01/24/2023,1610612756,1610612766,
718,0022200719,01/24/2023,1610612747,1610612746,TNT
719,0022200720,01/25/2023,1610612753,1610612754,
720,0022200721,01/25/2023,1610612755,1610612751,ESPN
721,0022200722,01/25/2023,1610612745,1610612764,
722,0022200723,01/25/2023,1610612749,1610612743,
723,0022200724,01/25/2023,1610612740,1610612750,
724,0022200725,01/25/2023,1610612760,1610612737,
725,0022200726,01/25/2023,1610612744,1610612763,ESPN
726,0022200727,01/25/2023,1610612757,1610612762,
727,0022200728,01/25/2023,1610612758,1610612761,
728,0022200729,01/25/2023,1610612747,1610612759,
729,0022200730,01/26/2023,1610612738,1610612752,TNT
730,0022200731,01/26/2023,1610612751,1610612765,
731,0022200732,01/26/2023,1610612766,1610612741,
732,0022200733,01/26/2023,1610612745,1610612739,
733,0022200734,01/26/2023,1610612756,1610612742,TNT
734,0022200735,01/26/2023,1610612746,1610612759,
735,0022200736,01/27/2023,1610612754,1610612749,
736,0022200737,01/27/2023,1610612750,1610612763,NBA TV
737,0022200738,01/27/2023,1610612748,1610612753,
738,0022200739,01/27/2023,1610612760,1610612739,
739,0022200740,01/27/2023,1610612744,1610612761,NBA TV
740,0022200741,01/28/2023,1610612755,1610612743,ABC
741,0022200742,01/28/2023,1610612751,1610612752,ABC
742,0022200743,01/28/2023,1610612765,1610612745,
743,0022200744,01/28/2023,1610612753,1610612741,
744,0022200745,01/28/2023,1610612737,1610612746,
745,0022200746,01/28/2023,1610612750,1610612758,
746,0022200747,01/28/2023,1610612740,1610612764,
747,0022200748,01/28/2023,1610612759,1610612756,
748,0022200749,01/28/2023,1610612738,1610612747,ABC
749,0022200750,01/28/2023,1610612762,1610612742,
750,0022200751,01/28/2023,1610612757,1610612761,
751,0022200752,01/29/2023,1610612766,1610612748,
752,0022200753,01/29/2023,1610612763,1610612754,
753,0022200754,01/29/2023,1610612739,1610612746,
754,0022200755,01/29/2023,1610612749,1610612740,NBA TV
755,0022200756,01/30/2023,1610612755,1610612753,
756,0022200757,01/30/2023,1610612751,1610612747,NBA TV
757,0022200758,01/30/2023,1610612750,1610612758,
758,0022200759,01/30/2023,1610612760,1610612744,
759,0022200760,01/30/2023,1610612759,1610612764,
760,0022200761,01/30/2023,1610612742,1610612765,
761,0022200762,01/30/2023,1610612756,1610612761,
762,0022200763,01/30/2023,1610612757,1610612737,NBA TV
763,0022200764,01/31/2023,1610612739,1610612748,
764,0022200765,01/31/2023,1610612752,1610612747,TNT
765,0022200766,01/31/2023,1610612741,1610612746,
766,0022200767,01/31/2023,1610612749,1610612766,
767,0022200768,01/31/2023,1610612743,1610612740,TNT
768,0022200769,03/07/2023,1610612765,1610612764,
769,0022200770,02/01/2023,1610612755,1610612753,
770,0022200771,02/01/2023,1610612763,1610612757,
771,0022200772,02/01/2023,1610612738,1610612751,ESPN
772,0022200773,02/01/2023,1610612745,1610612760,
773,0022200774,02/01/2023,1610612750,1610612744,
774,0022200775,02/01/2023,1610612759,1610612758,
775,0022200776,02/01/2023,1610612762,1610612761,
776,0022200777,02/01/2023,1610612756,1610612737,ESPN
777,0022200778,02/02/2023,1610612754,1610612747,
778,0022200779,02/02/2023,1610612739,1610612763,TNT
779,0022200780,02/02/2023,1610612752,1610612748,
780,0022200781,02/02/2023,1610612741,1610612766,
781,0022200782,02/02/2023,1610612742,1610612740,
782,0022200783,02/02/2023,1610612743,1610612744,
783,0022200784,02/02/2023,1610612749,1610612746,TNT
784,0022200785,02/03/2023,1610612765,1610612766,
785,0022200786,02/03/2023,1610612754,1610612758,
786,0022200787,02/03/2023,1610612764,1610612757,
787,0022200788,02/03/2023,1610612738,1610612756,NBA TV
788,0022200789,02/03/2023,1610612745,1610612761,
789,0022200790,02/03/2023,1610612750,1610612753,
790,0022200791,02/03/2023,1610612759,1610612755,
791,0022200792,02/03/2023,1610612762,1610612737,
792,0022200793,02/04/2023,1610612751,1610612764,
793,0022200794,02/04/2023,1610612765,1610612756,
794,0022200795,02/04/2023,1610612752,1610612746,
795,0022200796,02/04/2023,1610612741,1610612757,
796,0022200797,02/04/2023,1610612749,1610612748,
797,0022200798,02/04/2023,1610612740,1610612747,ESPN2
798,0022200799,02/04/2023,1610612760,1610612745,
799,0022200800,02/04/2023,1610612744,1610612742,ABC
800,0022200801,02/04/2023,1610612743,1610612737,
801,0022200802,02/05/2023,1610612766,1610612753,
802,0022200803,02/05/2023,1610612754,1610612739,
803,0022200804,02/05/2023,1610612752,1610612755,ESPN
804,0022200805,02/05/2023,1610612763,1610612761,
805,0022200806,02/05/2023,1610612750,1610612743,
806,0022200807,02/05/2023,1610612740,1610612758,
807,0022200808,02/06/2023,1610612765,1610612738,
808,0022200809,02/06/2023,1610612764,1610612739,
809,0022200810,02/06/2023,1610612751,1610612746,NBA TV
810,0022200811,02/06/2023,1610612741,1610612759,
811,0022200812,02/06/2023,1610612745,1610612758,
812,0022200813,02/06/2023,1610612762,1610612742,
813,0022200814,02/06/2023,1610612744,1610612760,
814,0022200815,02/06/2023,1610612757,1610612749,NBA TV
815,0022200816,02/07/2023,1610612753,1610612752,
816,0022200817,02/07/2023,1610612751,1610612756,TNT
817,0022200818,02/07/2023,1610612740,1610612737,
818,0022200819,02/07/2023,1610612763,1610612741,
819,0022200820,02/07/2023,1610612743,1610612750,
820,0022200821,02/07/2023,1610612747,1610612760,TNT
821,0022200822,02/08/2023,1610612739,1610612765,
822,0022200823,02/08/2023,1610612764,1610612766,
823,0022200824,02/08/2023,1610612738,1610612755,ESPN
824,0022200825,02/08/2023,1610612748,1610612754,
825,0022200826,02/08/2023,1610612761,1610612759,
826,0022200827,02/08/2023,1610612745,1610612758,
827,0022200828,02/08/2023,1610612762,1610612750,
828,0022200829,02/08/2023,1610612746,1610612742,ESPN
829,0022200830,02/08/2023,1610612757,1610612744,
830,0022200831,02/09/2023,1610612753,1610612743,
831,0022200832,02/09/2023,1610612737,1610612756,
832,0022200833,02/09/2023,1610612751,1610612741,TNT
833,0022200834,02/09/2023,1610612747,1610612749,TNT
834,0022200835,02/10/2023,1610612765,1610612759,
835,0022200836,02/10/2023,1610612754,1610612756,
836,0022200837,02/10/2023,1610612755,1610612752,
837,0022200838,02/10/2023,1610612738,1610612766,ESPN
838,0022200839,02/10/2023,1610612761,1610612762,
839,0022200840,02/10/2023,1610612748,1610612745,
840,0022200841,02/10/2023,1610612763,1610612750,
841,0022200842,02/10/2023,1610612740,1610612739,ESPN
842,0022200843,02/10/2023,1610612757,1610612760,
843,0022200844,02/10/2023,1610612758,1610612742,
844,0022200845,02/10/2023,1610612746,1610612749,
845,0022200846,02/11/2023,1610612751,1610612755,NBA TV
846,0022200847,02/11/2023,1610612766,1610612743,
847,0022200848,02/11/2023,1610612753,1610612748,
848,0022200849,02/11/2023,1610612764,1610612754,
849,0022200850,02/11/2023,1610612737,1610612759,
850,0022200851,02/11/2023,1610612752,1610612762,
851,0022200852,02/11/2023,1610612739,1610612741,
852,0022200853,02/11/2023,1610612744,1610612747,ABC
853,0022200854,02/11/2023,1610612758,1610612742,
854,0022200855,02/12/2023,1610612738,1610612763,ABC
855,0022200856,02/12/2023,1610612761,1610612765,
856,0022200857,02/13/2023,1610612766,1610612737,
857,0022200858,02/13/2023,1610612739,1610612759,
858,0022200859,02/13/2023,1610612754,1610612762,
859,0022200860,02/13/2023,1610612755,1610612745,
860,0022200861,02/13/2023,1610612748,1610612743,NBA TV
861,0022200862,02/13/2023,1610612752,1610612751,
862,0022200863,02/13/2023,1610612741,1610612753,
863,0022200864,02/13/2023,1610612760,1610612740,
864,0022200865,02/13/2023,1610612742,1610612750,
865,0022200866,02/13/2023,1610612744,1610612764,
866,0022200867,02/13/2023,1610612757,1610612747,
867,0022200868,02/14/2023,1610612761,1610612753,
868,0022200869,02/14/2023,1610612749,1610612738,TNT
869,0022200870,02/14/2023,1610612756,1610612758,
870,0022200871,02/14/2023,1610612746,1610612744,TNT
871,0022200872,02/14/2023,1610612757,1610612764,
872,0022200873,02/15/2023,1610612766,1610612759,
873,0022200874,02/15/2023,1610612754,1610612741,
874,0022200875,02/15/2023,1610612755,1610612739,ESPN
875,0022200876,02/15/2023,1610612737,1610612752,
876,0022200877,02/15/2023,1610612738,1610612765,
877,0022200878,02/15/2023,1610612751,1610612748,
878,0022200879,02/15/2023,1610612763,1610612762,
879,0022200880,02/15/2023,1610612760,1610612745,
880,0022200881,02/15/2023,1610612743,1610612742,
881,0022200882,02/15/2023,1610612747,1610612740,ESPN
882,0022200883,02/16/2023,1610612741,1610612749,TNT
883,0022200884,02/16/2023,1610612750,1610612764,
884,0022200885,02/16/2023,1610612756,1610612746,TNT
885,0022200886,02/23/2023,1610612739,1610612743,
886,0022200887,02/23/2023,1610612754,1610612738,
887,0022200888,02/23/2023,1610612753,1610612765,
888,0022200889,02/23/2023,1610612755,1610612763,TNT
889,0022200890,02/23/2023,1610612761,1610612740,
890,0022200891,02/23/2023,1610612742,1610612759,
891,0022200892,02/23/2023,1610612762,1610612760,
892,0022200893,02/23/2023,1610612747,1610612744,TNT
893,0022200894,02/23/2023,1610612758,1610612757,
894,0022200895,02/24/2023,1610612764,1610612752,
895,0022200896,02/24/2023,1610612737,1610612739,
896,0022200897,02/24/2023,1610612749,1610612748,ESPN
897,0022200898,02/24/2023,1610612750,1610612766,
898,0022200899,02/24/2023,1610612756,1610612760,ESPN
899,0022200900,02/24/2023,1610612741,1610612751,
900,0022200901,02/24/2023,1610612744,1610612745,
901,0022200902,02/24/2023,1610612746,1610612758,
902,0022200903,02/25/2023,1610612765,1610612761,
903,0022200904,02/25/2023,1610612766,1610612748,
904,0022200905,02/25/2023,1610612753,1610612754,
905,0022200906,02/25/2023,1610612752,1610612740,
906,0022200907,02/25/2023,1610612763,1610612743,
907,0022200908,02/25/2023,1610612755,1610612738,ABC
908,0022200909,02/25/2023,1610612762,1610612759,
909,0022200910,02/26/2023,1610612749,1610612756,ABC
910,0022200911,02/26/2023,1610612737,1610612751,
911,0022200912,02/26/2023,1610612741,1610612764,
912,0022200913,02/26/2023,1610612742,1610612747,ABC
913,0022200914,02/26/2023,1610612739,1610612761,
914,0022200915,02/26/2023,1610612760,1610612758,
915,0022200916,02/26/2023,1610612744,1610612750,ESPN
916,0022200917,02/26/2023,1610612757,1610612745,
917,0022200918,02/26/2023,1610612743,1610612746,ESPN
918,0022200919,02/27/2023,1610612766,1610612765,
919,0022200920,02/27/2023,1610612755,1610612748,NBA TV
920,0022200921,02/27/2023,1610612752,1610612738,
921,0022200922,02/27/2023,1610612740,1610612753,
922,0022200923,02/28/2023,1610612737,1610612764,
923,0022200924,02/28/2023,1610612751,1610612749,
924,0022200925,02/28/2023,1610612761,1610612741,
925,0022200926,02/28/2023,1610612745,1610612743,
926,0022200927,02/28/2023,1610612763,1610612747,TNT
927,0022200928,02/28/2023,1610612760,1610612758,
928,0022200929,02/28/2023,1610612742,1610612754,
929,0022200930,02/28/2023,1610612762,1610612759,
930,0022200931,02/28/2023,1610612744,1610612757,
931,0022200932,02/28/2023,1610612746,1610612750,TNT
932,0022200933,03/01/2023,1610612766,1610612756,
933,0022200934,03/01/2023,1610612765,1610612741,
934,0022200935,03/01/2023,1610612738,1610612739,ESPN
935,0022200936,03/01/2023,1610612748,1610612755,
936,0022200937,03/01/2023,1610612752,1610612751,
937,0022200938,03/01/2023,1610612745,1610612763,
938,0022200939,03/01/2023,1610612749,1610612753,
939,0022200940,03/01/2023,1610612760,1610612747,
940,0022200941,03/01/2023,1610612757,1610612740,ESPN
941,0022200942,03/02/2023,1610612764,1610612761,
942,0022200943,03/02/2023,1610612742,1610612755,TNT
943,0022200944,03/02/2023,1610612759,1610612754,
944,0022200945,03/02/2023,1610612744,1610612746,TNT
945,0022200946,03/03/2023,1610612766,1610612753,
946,0022200947,03/03/2023,1610612737,1610612757,
947,0022200948,03/03/2023,1610612738,1610612751,ESPN
948,0022200949,03/03/2023,1610612748,1610612752,
949,0022200950,03/03/2023,1610612741,1610612756,
950,0022200951,03/03/2023,1610612760,1610612762,
951,0022200952,03/03/2023,1610612743,1610612763,ESPN
952,0022200953,03/03/2023,1610612744,1610612740,
953,0022200954,03/03/2023,1610612758,1610612746,
954,0022200955,03/03/2023,1610612747,1610612750,
955,0022200956,03/04/2023,1610612764,1610612761,
956,0022200957,03/04/2023,1610612739,1610612765,
957,0022200958,03/04/2023,1610612748,1610612737,
958,0022200959,03/04/2023,1610612759,1610612745,
959,0022200960,03/04/2023,1610612749,1610612755,ABC
960,0022200961,03/04/2023,1610612758,1610612750,
961,0022200962,03/05/2023,1610612742,1610612756,ABC
962,0022200963,03/05/2023,1610612741,1610612754,
963,0022200964,03/05/2023,1610612747,1610612744,ABC
964,0022200965,03/05/2023,1610612751,1610612766,
965,0022200966,03/05/2023,1610612753,1610612757,
966,0022200967,03/05/2023,1610612745,1610612759,
967,0022200968,03/05/2023,1610612760,1610612762,
968,0022200969,03/05/2023,1610612738,1610612752,ESPN
969,0022200970,03/05/2023,1610612746,1610612763,ESPN
970,0022200971,03/06/2023,1610612739,1610612738,
971,0022200972,03/06/2023,1610612754,1610612755,
972,0022200973,03/05/2023,1610612764,1610612749,
973,0022200974,03/06/2023,1610612748,1610612737,NBA TV
974,0022200975,03/06/2023,1610612743,1610612761,
975,0022200976,03/06/2023,1610612758,1610612740,NBA TV
976,0022200977,03/06/2023,1610612765,1610612757,
977,0022200978,03/07/2023,1610612753,1610612749,
978,0022200979,03/07/2023,1610612752,1610612766,
979,0022200980,03/07/2023,1610612750,1610612755,TNT
980,0022200981,03/07/2023,1610612745,1610612751,
981,0022200982,03/07/2023,1610612760,1610612744,
982,0022200983,03/07/2023,1610612742,1610612762,
983,0022200984,03/07/2023,1610612747,1610612763,TNT
984,0022200985,03/08/2023,1610612764,1610612737,
985,0022200986,03/08/2023,1610612738,1610612757,
986,0022200987,03/08/2023,1610612748,1610612739,
987,0022200988,03/08/2023,1610612740,1610612742,ESPN
988,0022200989,03/08/2023,1610612743,1610612741,
989,0022200990,03/08/2023,1610612756,1610612760,
990,0022200991,03/08/2023,1610612746,1610612761,ESPN
991,0022200992,03/09/2023,1610612765,1610612766,
992,0022200993,03/09/2023,1610612754,1610612745,
993,0022200994,03/09/2023,1610612753,1610612762,
994,0022200995,03/09/2023,1610612749,1610612751,
995,0022200996,03/09/2023,1610612763,1610612744,TNT
996,0022200997,03/09/2023,1610612758,1610612752,TNT
997,0022200998,03/10/2023,1610612755,1610612757,
998,0022200999,03/10/2023,1610612764,1610612737,
999,0022201000,03/10/2023,1610612748,1610612739,NBA TV
1000,0022201001,03/10/2023,1610612750,1610612751,
1001,0022201002,03/10/2023,1610612759,1610612743,
1002,0022201003,03/10/2023,1610612747,1610612761,NBA TV
1003,0022201004,03/11/2023,1610612746,1610612752,
1004,0022201005,03/11/2023,1610612766,1610612762,
1005,0022201006,03/11/2023,1610612765,1610612754,
1006,0022201007,03/11/2023,1610612753,1610612748,
1007,0022201008,03/11/2023,1610612737,1610612738,
1008,0022201009,03/11/2023,1610612745,1610612741,
1009,0022201010,03/11/2023,1610612763,1610612742,
1010,0022201011,03/11/2023,1610612740,1610612760,
1011,0022201012,03/11/2023,1610612744,1610612749,ABC
1012,0022201013,03/11/2023,1610612756,1610612758,
1013,0022201014,03/12/2023,1610612743,1610612751,
1014,0022201015,03/12/2023,1610612766,1610612739,
1015,0022201016,03/12/2023,1610612755,1610612764,
1016,0022201017,03/12/2023,1610612740,1610612757,
1017,0022201018,03/12/2023,1610612759,1610612760,
1018,0022201019,03/12/2023,1610612747,1610612752,ESPN
1019,0022201020,03/13/2023,1610612765,1610612754,
1020,0022201021,03/13/2023,1610612737,1610612750,
1021,0022201022,03/13/2023,1610612748,1610612762,
1022,0022201023,03/13/2023,1610612742,1610612763,ESPN
1023,0022201024,03/13/2023,1610612745,1610612738,
1024,0022201025,03/13/2023,1610612744,1610612756,ESPN
1025,0022201026,03/13/2023,1610612758,1610612749,
1026,0022201027,03/14/2023,1610612766,1610612739,
1027,0022201028,03/14/2023,1610612764,1610612765,
1028,0022201029,03/14/2023,1610612761,1610612743,NBA TV
1029,0022201030,03/14/2023,1610612740,1610612747,
1030,0022201031,03/14/2023,1610612760,1610612751,
1031,0022201032,03/14/2023,1610612759,1610612753,
1032,0022201033,03/14/2023,1610612756,1610612749,NBA TV
1033,0022201034,03/14/2023,1610612757,1610612752,
1034,0022201035,03/15/2023,1610612739,1610612755,ESPN
1035,0022201036,03/15/2023,1610612748,1610612763,
1036,0022201037,03/15/2023,1610612741,1610612758,
1037,0022201038,03/15/2023,1610612745,1610612747,
1038,0022201039,03/15/2023,1610612750,1610612738,
1039,0022201040,03/15/2023,1610612759,1610612742,
1040,0022201041,03/15/2023,1610612746,1610612744,ESPN
1041,0022201042,03/16/2023,1610612765,1610612743,
1042,0022201043,03/16/2023,1610612751,1610612758,
1043,0022201044,03/16/2023,1610612761,1610612760,
1044,0022201045,03/16/2023,1610612749,1610612754,
1045,0022201046,03/16/2023,1610612756,1610612753,NBA TV
1046,0022201047,03/17/2023,1610612766,1610612755,
1047,0022201048,03/17/2023,1610612737,1610612744,NBA TV
1048,0022201049,03/17/2023,1610612739,1610612764,
1049,0022201050,03/17/2023,1610612741,1610612750,
1050,0022201051,03/17/2023,1610612745,1610612740,
1051,0022201052,03/17/2023,1610612759,1610612763,
1052,0022201053,03/17/2023,1610612757,1610612738,
1053,0022201054,03/17/2023,1610612747,1610612742,NBA TV
1054,0022201055,03/18/2023,1610612752,1610612743,
1055,0022201056,03/18/2023,1610612746,1610612753,
1056,0022201057,03/18/2023,1610612754,1610612755,
1057,0022201058,03/18/2023,1610612761,1610612750,
1058,0022201059,03/18/2023,1610612764,1610612758,
1059,0022201060,03/18/2023,1610612741,1610612748,
1060,0022201061,03/18/2023,1610612763,1610612744,NBA TV
1061,0022201062,03/18/2023,1610612762,1610612738,
1062,0022201063,03/19/2023,1610612751,1610612743,
1063,0022201064,03/19/2023,1610612760,1610612756,
1064,0022201065,03/19/2023,1610612759,1610612737,
1065,0022201066,03/19/2023,1610612765,1610612748,
1066,0022201067,03/19/2023,1610612745,1610612740,
1067,0022201068,03/19/2023,1610612749,1610612761,NBA TV
1068,0022201069,03/19/2023,1610612757,1610612746,
1069,0022201070,03/19/2023,1610612747,1610612753,
