"","GAME_ID","TEAM_ID","TEAM_ABBREVIATION","PLAYER_ID","PLAYER_NAME","FG2O","FG2X","FG3O","FG3X","FTMO","FTMX","PF","PTS","STL","AORB","ADRB","AST","BLK","TOV","BLKA","PFD","SAST","DEFL","CHGD","AC2P","C3P","OBOX","DBOX","OLBR","DLBR","DFGO","DFGX","DRV","ODIS","DDIS","APM","AST2","FAST","OCRB","AORC","DCRB","ADRC"
"3147",22200144,1610612766,"CHA",1626162,"Kelly Oubre Jr.",7,6,1,6,3,0,5,20,0,0,1,0,0,1,1,3,0,4,0,3,3,0,0,0,0,11,4,8,1.2,1,21,0,0,0,1,0,3
"3148",22200144,1610612766,"CHA",1629023,"P.J. Washington",9,3,2,4,1,0,2,25,3,1,3,0,0,1,0,2,1,7,0,4,1,1,0,0,0,8,4,4,1.4,1,43,2,0,0,2,0,3
"3149",22200144,1610612766,"CHA",203486,"Mason Plumlee",1,4,0,0,4,2,4,6,2,2,2,5,0,2,1,5,2,3,0,4,1,0,1,2,1,7,3,2,0.9,0.8,19,1,0,5,7,1,1
"3150",22200144,1610612766,"CHA",1626179,"Terry Rozier",8,6,1,8,0,0,1,19,0,0,2,5,0,2,1,0,0,1,0,3,2,0,0,0,0,8,1,16,1.7,1.3,52,0,0,1,0,0,4
"3151",22200144,1610612766,"CHA",1628372,"Dennis Smith Jr.",1,8,0,2,1,1,2,3,0,1,2,10,3,1,3,1,0,5,0,2,1,0,0,0,0,3,6,14,1.5,1.2,48,0,1,1,3,1,4
"3152",22200144,1610612766,"CHA",1630208,"Nick Richards",4,2,0,0,0,0,2,8,0,0,2,0,2,0,0,1,1,0,0,3,3,1,0,0,0,2,10,1,1,0.8,18,0,0,3,3,1,7
"3153",22200144,1610612766,"CHA",1629667,"Jalen McDaniels",3,2,1,3,0,1,3,9,3,1,4,1,2,1,0,4,1,3,0,4,1,0,0,0,1,7,7,4,1.3,1,37,1,0,1,3,1,5
"3154",22200144,1610612766,"CHA",1630547,"James Bouknight",3,1,0,3,1,1,3,7,0,0,4,3,0,1,0,1,0,1,0,3,0,0,0,0,0,4,4,4,0.9,0.7,19,0,0,1,0,1,0
"3155",22200144,1610612766,"CHA",1630550,"JT Thor",1,0,0,1,1,0,1,3,0,0,1,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,3,2,0.4,0.3,7,0,0,0,0,1,0
"3156",22200144,1610612766,"CHA",1630177,"Theo Maledon",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.2,0.2,7,0,0,0,1,0,1
"3157",22200145,1610612745,"HOU",201569,"Eric Gordon",0,1,5,3,4,1,0,19,1,0,1,4,0,1,1,2,0,2,0,0,1,0,0,0,0,4,4,2,1.1,0.8,21,1,0,0,0,0,0
"3158",22200145,1610612745,"HOU",1631095,"Jabari Smith Jr.",0,0,1,3,0,0,4,3,0,0,1,1,0,3,0,1,0,0,0,1,0,0,0,0,0,4,1,1,0.9,0.7,23,0,0,0,0,0,1
"3159",22200145,1610612745,"HOU",1630578,"Alperen Sengun",6,7,0,1,8,2,2,20,2,2,1,4,1,3,1,12,7,2,0,7,1,1,1,0,1,11,5,4,1.1,0.8,42,3,0,5,3,2,5
"3160",22200145,1610612745,"HOU",1629645,"Kevin Porter Jr.",4,2,3,5,0,1,5,17,2,0,4,11,1,7,0,1,0,1,0,2,0,0,1,2,0,10,7,13,1.6,1.2,61,2,0,1,2,3,2
"3161",22200145,1610612745,"HOU",1630224,"Jalen Green",7,0,5,6,5,2,3,34,2,0,3,3,1,3,0,6,0,1,0,1,1,0,0,0,0,9,7,14,1.7,1.1,35,2,0,0,0,0,2
"3162",22200145,1610612745,"HOU",1630586,"Usman Garuba",0,1,1,0,0,0,2,3,0,1,3,2,1,1,1,1,1,0,0,3,1,0,0,1,1,4,6,0,0.7,0.7,18,0,0,1,3,1,5
"3163",22200145,1610612745,"HOU",1630231,"KJ Martin",4,2,4,4,1,1,2,21,0,1,2,5,2,1,0,1,0,2,0,3,2,0,0,0,0,4,6,2,1,0.8,14,0,0,1,2,0,4
"3164",22200145,1610612745,"HOU",1631106,"Tari Eason",1,3,2,1,0,0,3,8,2,0,3,0,0,1,1,0,0,4,0,1,2,0,0,0,0,5,3,3,0.8,0.6,18,0,0,2,4,1,0
"3165",22200145,1610612745,"HOU",1630227,"Daishen Nix",0,1,1,1,0,0,1,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,4,0.4,0.4,16,0,0,0,0,0,1
"3166",22200145,1610612745,"HOU",1629726,"Garrison Mathews",0,0,2,0,0,0,1,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0.3,0.2,5,0,0,0,0,0,0
"3167",22200145,1610612753,"ORL",1631094,"Paolo Banchero",6,6,2,2,12,2,4,30,2,0,5,4,0,5,1,8,0,4,0,1,8,0,1,0,1,4,12,13,1.3,1.2,33,0,2,0,5,1,5
"3168",22200145,1610612753,"ORL",1629626,"Bol Bol",2,2,0,1,5,0,0,9,1,0,3,0,1,3,1,3,0,0,0,0,6,0,0,0,0,9,7,3,0.8,0.7,11,0,0,0,1,0,0
"3169",22200145,1610612753,"ORL",1628976,"Wendell Carter Jr.",5,5,1,1,2,0,5,15,0,1,2,2,0,2,1,1,6,1,0,5,3,0,1,1,0,10,5,0,1,0.9,33,0,0,2,5,2,3
"3170",22200145,1610612753,"ORL",1630532,"Franz Wagner",6,2,3,1,2,0,2,23,0,1,3,7,0,2,0,2,0,2,0,0,2,0,1,2,0,3,4,6,1.4,1.3,35,0,1,1,1,0,1
"3171",22200145,1610612753,"ORL",1630591,"Jalen Suggs",5,2,0,1,1,3,4,11,1,1,3,6,0,2,0,3,0,4,0,2,1,0,0,1,0,5,1,6,1.3,1.2,47,0,0,0,1,1,2
"3172",22200145,1610612753,"ORL",1628964,"Mo Bamba",5,0,1,1,1,1,3,14,1,1,1,3,1,0,0,2,4,0,0,1,8,0,0,1,1,5,12,1,0.7,0.7,22,0,0,0,2,2,3
"3173",22200145,1610612753,"ORL",203082,"Terrence Ross",3,2,5,5,0,0,2,21,1,0,3,2,1,4,0,2,0,1,0,0,2,0,1,0,0,1,5,2,1.1,1,20,0,1,0,1,0,1
"3174",22200145,1610612753,"ORL",1630284,"Kevon Harris",0,5,0,0,2,0,4,2,1,1,0,1,0,1,3,1,0,0,0,0,0,0,1,0,0,3,1,1,0.5,0.6,4,1,0,1,2,0,1
"3175",22200145,1610612753,"ORL",1629643,"Chuma Okeke",1,0,0,1,0,0,1,2,0,1,0,2,1,0,0,0,0,3,0,0,0,0,1,0,0,3,0,0,0.6,0.6,10,0,0,0,0,0,2
"3176",22200145,1610612753,"ORL",1631216,"Caleb Houstan",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,5,0,0,0,0,0,1
"3177",22200146,1610612760,"OKC",1629652,"Luguentz Dort",2,4,1,5,0,0,5,7,2,1,3,2,1,2,1,2,0,1,0,2,2,0,0,1,2,7,9,10,1,1,15,0,1,1,3,0,2
"3178",22200146,1610612760,"OKC",1631114,"Jalen Williams",3,3,0,0,0,0,4,6,1,0,1,2,1,1,0,0,0,0,0,3,1,0,1,1,0,4,6,9,1.3,1.2,17,0,1,1,0,0,0
"3179",22200146,1610612760,"OKC",1630526,"Jeremiah Robinson-Earl",1,2,1,3,2,2,1,7,0,1,1,0,1,0,0,2,1,1,0,0,0,0,4,0,0,5,4,0,0.7,0.6,20,0,0,1,1,1,7
"3180",22200146,1610612760,"OKC",1630581,"Josh Giddey",4,7,0,1,1,1,2,9,0,1,5,2,1,3,2,2,1,0,0,1,0,1,0,0,0,6,6,8,1,1,41,0,0,0,2,0,1
"3181",22200146,1610612760,"OKC",1628983,"Shai Gilgeous-Alexander",13,10,0,0,7,0,2,33,1,1,3,5,4,1,3,4,0,2,0,1,4,0,0,0,0,10,13,18,1.5,1.2,35,0,1,1,2,2,5
"3182",22200146,1610612760,"OKC",1630544,"Tre Mann",0,4,3,3,0,0,1,9,1,0,4,3,0,3,1,0,0,2,0,2,0,0,0,0,1,4,4,10,1,0.8,22,1,0,1,2,0,5
"3183",22200146,1610612760,"OKC",203488,"Mike Muscala",1,0,3,4,0,0,3,11,0,0,2,0,1,0,1,4,1,0,0,2,2,0,1,0,0,2,7,0,0.6,0.5,20,0,0,0,2,2,7
"3184",22200146,1610612760,"OKC",1629026,"Kenrich Williams",4,1,1,2,0,2,3,11,1,2,1,4,0,0,0,4,0,3,0,2,3,0,1,2,0,4,6,4,1.1,1,21,0,0,4,4,1,4
"3185",22200146,1610612760,"OKC",1629647,"Darius Bazley",2,5,1,1,1,1,5,8,3,0,2,3,2,0,1,1,2,4,0,1,1,0,1,0,0,3,5,3,0.9,0.7,26,0,0,1,1,1,3
"3186",22200146,1610612760,"OKC",1631172,"Ousmane Dieng",1,2,0,4,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,2,1,0,1,0,0,4,4,3,0.8,0.7,14,0,0,0,1,0,1
"3187",22200146,1610612765,"DET",1630180,"Saddiq Bey",7,3,1,6,8,0,2,25,0,0,4,2,0,1,0,4,0,1,0,3,1,0,1,1,0,3,5,11,1.5,1.2,32,0,0,1,1,0,3
"3188",22200146,1610612765,"DET",202711,"Bojan Bogdanovic",1,3,2,5,4,0,0,12,0,0,2,0,0,0,2,3,0,2,0,1,0,0,1,0,0,4,4,6,1.2,1,16,0,1,0,1,0,2
"3189",22200146,1610612765,"DET",1630191,"Isaiah Stewart",3,2,1,1,2,2,5,11,2,0,5,1,2,1,2,3,5,1,0,11,5,0,0,1,0,8,16,0,1,0.9,27,0,0,4,7,3,4
"3190",22200146,1610612765,"DET",1631093,"Jaden Ivey",4,4,2,5,1,0,2,15,2,2,5,6,3,2,3,3,1,0,0,2,1,0,0,1,0,5,6,10,1.4,1.1,37,1,0,1,2,3,3
"3191",22200146,1610612765,"DET",1630595,"Cade Cunningham",6,8,2,5,3,1,4,21,0,1,7,7,1,5,2,5,1,0,0,5,3,0,2,0,1,5,17,18,1.5,1.1,43,0,2,0,3,3,1
"3192",22200146,1610612765,"DET",1628977,"Hamidou Diallo",4,2,0,0,3,1,2,11,1,0,1,0,0,2,0,4,0,1,0,0,0,1,0,1,0,6,6,1,0.8,0.7,11,0,0,5,0,2,3
"3193",22200146,1610612765,"DET",1630165,"Killian Hayes",2,3,0,0,1,1,0,5,0,0,0,4,0,2,1,1,0,1,0,0,0,0,1,0,0,2,5,10,0.8,0.6,22,0,0,0,0,0,0
"3194",22200146,1610612765,"DET",1631105,"Jalen Duren",2,3,0,0,3,3,3,7,0,0,1,0,3,1,1,3,2,1,0,3,2,1,0,0,0,8,8,2,0.9,0.8,16,0,0,2,2,1,3
"3195",22200146,1610612765,"DET",1630587,"Isaiah Livers",1,2,1,2,0,0,1,5,1,0,2,0,0,0,0,0,2,1,0,3,1,0,1,0,2,6,4,2,0.9,0.8,22,0,0,0,0,3,1
"3196",22200147,1610612740,"NOP",1627742,"Brandon Ingram",9,11,3,1,2,0,2,29,0,0,1,2,2,2,2,3,0,4,0,3,5,0,1,1,0,8,5,16,1.3,1.3,40,2,1,2,1,3,5
"3197",22200147,1610612740,"NOP",1629627,"Zion Williamson",8,4,2,1,4,2,4,26,2,1,3,7,1,1,2,4,2,2,0,4,2,0,1,1,0,4,7,14,1.3,1.3,34,1,0,2,2,1,1
"3198",22200147,1610612740,"NOP",202685,"Jonas Valanciunas",7,2,0,0,0,0,3,14,0,1,3,2,0,0,0,2,2,0,0,1,2,1,0,1,0,6,4,0,0.8,0.8,26,0,0,1,3,2,2
"3199",22200147,1610612740,"NOP",1630529,"Herbert Jones",6,3,1,2,1,0,2,16,1,0,1,2,1,2,0,1,1,2,0,0,3,0,2,0,0,5,5,4,1.1,1.1,25,0,0,0,1,1,2
"3200",22200147,1610612740,"NOP",203468,"CJ McCollum",1,5,2,3,1,1,3,9,1,1,3,7,0,3,2,2,0,2,0,2,5,0,0,0,0,8,6,6,1.5,1.3,36,0,0,1,2,0,3
"3201",22200147,1610612740,"NOP",1630631,"Jose Alvarado",0,2,0,3,1,1,2,1,1,0,1,3,0,1,0,1,0,1,0,0,1,0,0,0,0,4,3,4,0.6,0.6,25,0,0,1,1,0,1
"3202",22200147,1610612740,"NOP",1626204,"Larry Nance Jr.",1,0,0,0,1,1,2,3,0,1,2,4,0,0,0,1,3,1,0,0,1,0,0,0,0,1,2,0,0.5,0.5,17,0,0,0,1,1,1
"3203",22200147,1610612740,"NOP",1630530,"Trey Murphy III",1,0,3,3,0,0,1,11,2,0,3,1,0,1,0,2,0,2,0,2,3,0,0,0,1,4,7,3,0.9,1.1,18,0,0,1,0,2,0
"3204",22200147,1610612740,"NOP",1628984,"Devonte' Graham",0,1,3,5,2,0,0,11,0,0,1,4,0,0,1,2,0,0,1,0,2,0,0,0,0,2,6,2,0.8,0.8,25,0,0,0,1,1,2
"3205",22200147,1610612740,"NOP",1630230,"Naji Marshall",1,1,0,2,0,0,1,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0.2,0.3,5,0,0,1,1,0,0
"3206",22200147,1610612754,"IND",1627741,"Buddy Hield",1,2,5,8,3,0,3,20,2,1,2,3,2,0,1,3,0,3,0,4,1,0,0,3,1,8,16,2,1.6,1.2,49,1,1,1,2,1,6
"3207",22200147,1610612754,"IND",1630188,"Jalen Smith",3,1,3,4,0,0,3,15,0,1,6,1,1,1,0,1,1,0,0,1,1,0,1,0,0,6,5,0,1.3,1,36,0,0,2,3,2,0
"3208",22200147,1610612754,"IND",1626167,"Myles Turner",7,4,4,3,11,0,4,37,0,2,6,1,3,1,1,6,3,0,0,14,1,0,4,1,1,15,9,2,1.5,1.2,42,0,0,0,5,4,5
"3209",22200147,1610612754,"IND",1629614,"Andrew Nembhard",3,4,3,1,0,0,3,15,2,1,2,5,0,3,0,0,0,3,0,4,1,0,0,1,0,7,3,7,1.5,1.2,40,1,0,0,3,0,0
"3210",22200147,1610612754,"IND",1630169,"Tyrese Haliburton",1,3,6,4,0,0,3,20,2,1,2,13,0,2,1,1,0,1,0,0,2,0,0,2,0,4,6,11,1.5,1,81,4,2,1,3,0,2
"3211",22200147,1610612754,"IND",204456,"T.J. McConnell",4,1,0,0,2,1,0,10,0,0,3,3,1,3,0,4,0,0,0,0,2,0,0,0,1,2,4,8,0.8,0.6,36,1,0,0,0,0,2
"3212",22200147,1610612754,"IND",1630543,"Isaiah Jackson",1,1,0,0,2,1,2,4,0,0,2,2,1,3,0,3,2,0,0,5,0,0,0,0,0,4,4,1,0.8,0.6,15,0,0,0,1,3,1
"3213",22200147,1610612754,"IND",1631097,"Bennedict Mathurin",1,1,1,5,3,0,1,8,0,0,2,5,0,4,1,2,0,0,0,2,2,0,0,0,0,3,5,3,1.2,1,17,0,0,0,1,0,0
"3214",22200147,1610612754,"IND",1630678,"Terry Taylor",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,2,0,0.2,0.2,5,0,0,0,0,0,0
"3215",22200148,1610612756,"PHX",1628969,"Mikal Bridges",5,5,1,1,2,0,1,15,0,0,4,1,1,0,1,1,0,3,0,3,2,0,1,1,0,9,5,9,1.7,1.6,23,0,0,0,1,1,7
"3216",22200148,1610612756,"PHX",1628470,"Torrey Craig",0,2,1,3,0,0,1,3,1,0,1,1,1,1,1,0,0,2,0,2,1,0,1,0,0,1,7,3,0.9,0.9,11,0,0,0,1,0,1
"3217",22200148,1610612756,"PHX",1629028,"Deandre Ayton",6,5,0,0,2,0,4,14,1,0,3,0,1,0,0,3,3,1,0,5,3,2,0,1,1,4,14,2,1,1,26,0,0,3,1,1,3
"3218",22200148,1610612756,"PHX",1626164,"Devin Booker",7,8,1,0,11,3,2,28,1,2,5,5,0,6,2,11,1,3,0,3,1,0,0,2,0,2,9,16,1.6,1.4,29,1,0,0,1,0,4
"3219",22200148,1610612756,"PHX",101108,"Chris Paul",1,0,0,0,0,0,1,2,2,0,2,2,0,2,0,0,0,1,0,0,0,0,0,0,0,3,2,6,0.5,0.4,20,0,1,0,0,0,2
"3220",22200148,1610612756,"PHX",1626166,"Cameron Payne",5,5,1,3,1,1,4,14,0,0,1,5,0,3,2,1,0,1,0,1,1,0,0,0,0,1,2,11,1.1,0.9,35,2,1,0,3,1,2
"3221",22200148,1610612756,"PHX",1629111,"Jock Landale",1,1,0,0,0,0,5,2,1,0,1,1,2,0,0,0,1,1,0,3,0,0,0,0,0,1,5,0,0.3,0.3,6,0,0,0,0,1,1
"3222",22200148,1610612756,"PHX",1627814,"Damion Lee",1,1,2,2,2,0,4,10,2,0,5,2,0,1,0,1,0,2,0,2,2,0,0,0,0,5,5,2,1,0.9,24,0,0,0,1,0,0
"3223",22200148,1610612756,"PHX",203967,"Dario Saric",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1,0.1,4,0,0,0,1,0,1
"3224",22200148,1610612756,"PHX",1629013,"Landry Shamet",0,1,0,3,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,3,0,0.5,0.4,12,1,0,0,0,0,1
"3225",22200148,1610612756,"PHX",202687,"Bismack Biyombo",0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,4,0,0,3,2,0,1,0,0,5,5,0,0.4,0.3,7,0,0,1,1,1,1
"3226",22200148,1610612756,"PHX",1629006,"Josh Okogie",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0
"3227",22200148,1610612755,"PHI",202699,"Tobias Harris",4,7,3,4,4,1,1,21,1,0,5,6,0,2,2,4,0,2,0,2,1,0,1,0,0,7,6,9,1.6,1.2,41,1,0,1,4,3,2
"3228",22200148,1610612755,"PHI",200782,"P.J. Tucker",2,0,0,0,0,0,1,4,0,1,4,1,1,1,0,0,0,2,0,2,3,0,4,1,1,3,6,1,1.1,1,22,0,0,1,6,2,3
"3229",22200148,1610612755,"PHI",203954,"Joel Embiid",7,10,1,3,16,0,2,33,0,2,2,5,1,3,1,10,2,1,0,5,1,1,2,3,0,7,11,10,1.2,1,34,0,0,5,1,1,3
"3230",22200148,1610612755,"PHI",1629001,"De'Anthony Melton",1,0,1,5,1,1,5,6,1,1,3,2,2,1,0,1,0,4,0,4,0,0,1,1,0,7,5,3,1.3,1.1,49,0,0,1,2,2,1
"3231",22200148,1610612755,"PHI",1630178,"Tyrese Maxey",4,10,0,4,3,3,0,11,0,0,3,6,1,2,2,3,0,1,0,0,1,0,0,0,2,2,4,13,1.8,1.3,79,1,2,1,1,1,2
"3232",22200148,1610612755,"PHI",1630194,"Paul Reed",1,0,0,0,0,0,4,2,1,0,1,0,0,1,0,2,2,1,0,7,2,2,1,0,0,3,4,0,0.5,0.4,9,0,0,2,0,1,1
"3233",22200148,1610612755,"PHI",1627777,"Georges Niang",0,1,7,3,0,0,2,21,2,0,3,1,0,3,0,1,0,2,0,0,2,0,1,0,2,2,5,0,1.2,0.9,29,0,0,0,0,1,1
"3234",22200148,1610612755,"PHI",1629003,"Shake Milton",0,1,0,0,2,0,1,2,0,0,1,0,0,2,0,2,0,0,0,4,1,0,0,0,0,2,3,3,0.5,0.5,14,0,1,0,1,0,0
"3235",22200148,1610612755,"PHI",1629680,"Matisse Thybulle",0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0.5,0.4,7,1,0,1,0,0,1
"3236",22200149,1610612749,"MIL",1628960,"Grayson Allen",0,1,3,4,2,0,3,11,0,0,0,3,1,3,1,2,0,2,0,4,1,0,0,0,0,5,3,8,1.2,1,21,0,0,0,0,0,0
"3237",22200149,1610612749,"MIL",203507,"Giannis Antetokounmpo",9,10,0,1,7,1,3,25,2,1,4,2,1,5,1,6,2,3,0,4,1,0,0,0,1,7,4,16,1.1,0.9,43,0,0,0,3,2,3
"3238",22200149,1610612749,"MIL",201572,"Brook Lopez",1,1,3,4,0,0,2,11,0,0,1,0,2,1,0,0,3,0,0,16,2,0,1,0,0,11,12,0,1,0.9,8,0,0,1,1,0,4
"3239",22200149,1610612749,"MIL",1628975,"Jevon Carter",1,3,0,0,0,0,2,2,2,0,1,5,3,0,0,1,0,3,0,0,3,0,0,0,0,3,6,2,1.1,1,32,1,1,0,0,2,2
"3240",22200149,1610612749,"MIL",201950,"Jrue Holiday",5,3,2,4,0,0,2,16,1,0,5,7,1,8,0,2,0,1,0,0,2,0,0,0,0,1,7,15,1.2,1,32,1,0,1,1,0,1
"3241",22200149,1610612749,"MIL",1626171,"Bobby Portis",2,1,2,3,1,1,0,11,0,0,9,2,0,1,1,3,3,0,0,5,3,0,0,0,0,3,7,1,1,0.7,34,0,0,1,2,0,3
"3242",22200149,1610612749,"MIL",1629670,"Jordan Nwora",1,3,0,2,2,0,2,4,0,1,5,0,1,0,0,2,0,1,0,0,2,0,0,0,0,2,5,4,0.7,0.7,15,0,0,0,0,0,1
"3243",22200149,1610612749,"MIL",201588,"George Hill",1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,5,2,1,0.7,0.6,20,0,0,0,0,0,0
"3244",22200149,1610612749,"MIL",201586,"Serge Ibaka",2,0,0,0,0,0,1,4,0,0,2,0,0,0,0,0,1,0,0,4,0,0,0,0,0,4,2,0,0.4,0.4,9,1,0,1,3,1,0
"3245",22200149,1610612749,"MIL",202083,"Wesley Matthews",0,1,2,2,0,0,2,6,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,5,2,1,0.5,0.5,6,0,0,0,0,1,1
"3246",22200149,1610612749,"MIL",1630699,"MarJon Beauchamp",0,0,1,3,1,1,1,4,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,1,3,0.4,0.4,9,0,0,0,1,0,0
"3247",22200149,1610612749,"MIL",1630572,"Sandro Mamukelashvili",1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,2,3,0,0.2,0.2,3,0,0,0,0,0,0
"3248",22200149,1610612749,"MIL",203648,"Thanasis Antetokounmpo",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0.1,0.2,1,0,0,0,0,0,0
"3249",22200149,1610612737,"ATL",1629631,"De'Andre Hunter",3,5,0,1,4,1,3,10,0,1,3,1,0,4,2,7,1,3,0,0,3,0,2,1,1,4,5,5,0.9,0.8,13,0,0,0,1,2,4
"3250",22200149,1610612737,"ATL",1628381,"John Collins",4,4,1,1,3,0,1,14,0,0,1,0,1,1,1,1,3,0,0,4,5,0,0,0,0,9,7,4,0.9,0.8,22,0,0,0,3,1,4
"3251",22200149,1610612737,"ATL",203991,"Clint Capela",2,5,0,0,1,0,3,5,1,0,6,0,1,1,1,2,6,1,1,6,3,0,0,0,0,4,10,1,0.8,0.8,32,0,0,3,5,3,2
"3252",22200149,1610612737,"ATL",1627749,"Dejounte Murray",8,7,3,6,0,0,1,25,3,2,2,11,0,3,3,1,1,4,0,3,2,0,0,1,4,7,1,15,1.3,1,32,0,1,0,3,4,2
"3253",22200149,1610612737,"ATL",1628988,"Aaron Holiday",1,2,0,0,2,0,1,4,1,0,0,5,0,1,1,1,1,3,0,0,2,0,1,0,1,4,5,7,0.9,1,29,0,1,0,0,0,0
"3254",22200149,1610612737,"ATL",1631100,"AJ Griffin",8,1,2,4,2,0,2,24,3,0,2,1,0,1,0,2,0,2,0,4,1,0,0,0,1,2,7,7,1.4,1.2,11,0,0,1,0,1,1
"3255",22200149,1610612737,"ATL",1630168,"Onyeka Okongwu",6,4,0,1,0,0,1,12,1,0,3,2,0,1,1,1,8,2,0,3,2,0,3,0,0,6,7,2,0.8,0.8,16,0,0,3,1,0,3
"3256",22200149,1610612737,"ATL",203200,"Justin Holiday",1,2,4,3,0,0,1,14,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,1,5,0,1,0.8,14,0,0,0,0,0,0
"3257",22200149,1610612737,"ATL",1630552,"Jalen Johnson",2,2,0,1,1,1,2,5,2,0,4,2,1,0,0,1,2,3,0,0,1,0,1,0,0,3,6,3,0.9,0.8,31,0,0,1,1,3,6
"3258",22200149,1610612737,"ATL",1626163,"Frank Kaminsky",0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,1,0,0.2,0.1,11,1,0,0,0,0,0
"3259",22200149,1610612737,"ATL",1630235,"Trent Forrest",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0.1,9,0,0,0,0,0,0
"3260",22200149,1610612737,"ATL",1629633,"Jarrett Culver",0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0.1,0.1,2,0,0,0,1,0,1
"3261",22200149,1610612737,"ATL",1631213,"Tyrese Martin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,1,0,0,0,0,0,0
"3262",22200149,1610612737,"ATL",1630249,"Vit Krejci",0,0,1,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.1,0.1,1,0,1,0,0,0,0
"3263",22200150,1610612757,"POR",1628404,"Josh Hart",2,0,1,2,5,2,3,12,2,0,7,8,0,5,0,3,0,2,0,3,5,0,0,0,0,5,7,4,1.4,1.3,33,1,0,0,1,2,6
"3264",22200150,1610612757,"POR",203924,"Jerami Grant",4,3,5,3,0,0,3,23,0,0,4,2,1,3,0,2,0,0,1,1,0,0,1,0,0,7,4,5,1.3,1.2,27,1,0,1,1,1,0
"3265",22200150,1610612757,"POR",203994,"Jusuf Nurkic",1,0,0,1,2,0,3,4,2,0,7,3,0,2,0,2,3,3,0,6,2,0,1,0,0,10,8,0,1.1,0.9,33,0,0,1,1,3,1
"3266",22200150,1610612757,"POR",1629014,"Anfernee Simons",5,3,4,8,3,0,1,25,1,0,0,4,0,3,1,3,1,1,0,2,4,0,0,0,0,5,10,7,1.1,1.1,26,1,0,0,0,0,0
"3267",22200150,1610612757,"POR",203081,"Damian Lillard",1,3,3,5,8,1,2,19,0,0,3,6,0,4,1,6,0,1,0,2,1,0,0,0,1,7,8,7,1.4,1.1,44,3,1,0,1,0,2
"3268",22200150,1610612757,"POR",1626159,"Justise Winslow",6,1,0,1,0,0,2,12,1,0,2,2,0,0,0,1,0,2,0,2,1,0,0,0,0,2,4,6,1.1,1,27,1,0,0,2,0,5
"3269",22200150,1610612757,"POR",1629234,"Drew Eubanks",1,1,0,0,0,0,1,2,1,0,0,0,1,0,0,0,2,2,0,1,2,0,0,0,0,2,3,1,0.5,0.4,8,0,0,0,1,1,1
"3270",22200150,1610612757,"POR",1629642,"Nassir Little",0,0,2,1,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,2,0.3,0.2,10,0,0,0,0,0,0
"3271",22200150,1610612757,"POR",1630570,"Trendon Watford",1,2,0,0,0,0,0,2,0,1,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0.5,0.4,17,0,0,0,1,0,0
"3272",22200150,1610612757,"POR",1631101,"Shaedon Sharpe",1,0,1,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0.5,0.4,4,0,0,0,0,0,0
